SYMBOL,dataset_corr_count
MIR6507,1
MIR6516,1
MIR6724-1,2
MIR6728,1
MIR6730,2
MIR6731,2
MIR6733,1
MIR6738,1
MIR6774,1
MIR6775,1
MIR6781,1
MIR6790,1
MIR6815,1
MIR6821,1
MIR6831,1
MIR6844,1
MIR6847,1
MIR6850,1
MIR6859-1,1
MIR6862-1,1
MIR6864,1
MIR6867,1
MIR6869,1
MIR6881,1
MIR6886,2
MIR6887,1
MIR6888,1
MIR7111,1
MIR7157,1
MIR718,2
MIR7702,1
MIR7706,1
MIR7844,1
MIR7845,3
MIR7846,1
MIR7848,1
MIR7849,1
MIR7850,3
MIR7852,1
MIR7854,1
MIR7977,1
MIR802,1
MIR8052,1
MIR8054,1
MIR8056,1
MIR8057,1
MIR8058,1
MIR8062,1
MIR8063,1
MIR8068,1
MIR8072,1
MIR8073,1
MIR8079,1
MIR8083,1
MIR875,1
MIR9-3HG,1
MIR924HG,1
MIR92B,1
MIR933,2
MIR938,1
MIR939,1
MIR942,1
MIR99AHG,1
MIRLET7A1,2
MIRLET7BHG,1
MIRLET7G,1
MIS12,1
MIS18A,2
MIS18BP1,3
MISP3,2
MITD1,3
MITF,2
MKKS,1
MKLN1,1
MKLN1-AS,1
MKNK1,1
MKNK1-AS1,1
MKNK2,1
MKRN1,2
MKRN2,1
MKRN2OS,1
MKX,1
MLANA,1
MLEC,2
MLF2,1
MLH1,1
MLH3,1
MLIP,1
MLIP-AS1,1
MLLT1,1
MLLT10P1,1
MLLT3,1
MLLT6,2
MLN,2
MLPH,1
MLXIP,1
MMADHC,1
MMADHC-DT,2
MMD,1
MME,1
MMEL1,2
MMP10,1
MMP12,1
MMP13,1
MMP14,2
MMP16,1
MMP17,1
MMP19,3
MMP2,1
MMP25,1
MMP25-AS1,2
MMP26,1
MMP28,1
MMRN1,1
MMRN2,1
MMS22L,2
MMUT,2
MN1,1
MNAT1,1
MNDA,1
MNS1,1
MNT,2
MNX1,1
MOB1B,1
MOB3A,1
MOB3C,1
MOB4,2
MOBP,1
MOCS2,1
MOCS3,1
MOG,1
MOGAT1,1
MOGAT2,1
MOGS,2
MOK,4
MON1A,1
MON2,1
MORC2,1
MORC3,1
MORC4,1
MORF4L1,2
MORF4L2,2
MORN1,1
MORN2,1
MORN3,1
MORN4,1
MORN5,1
MOSMO,1
MOSPD1,3
MOSPD2,1
MOSPD3,1
MOXD1,1
MPC1,1
MPC2,1
MPDZ,1
MPEG1,1
MPHOSPH10,1
MPHOSPH6,2
MPHOSPH8,1
MPHOSPH9,1
MPI,3
MPL,1
MPLKIP,1
MPP2,2
MPP3,1
MPP4,2
MPP5,2
MPP6,3
MPP7,1
MPPE1,1
MPRIP,2
MPV17,3
MPZL1,2
MPZL2,1
MPZL3,2
MR1,1
MRAP2,1
MRAS,1
MRC1,1
MRC2,1
MRE11,1
MREG,1
MRFAP1,4
MRFAP1L1,1
MRGBP,1
MRGPRE,1
MRGPRF-AS1,1
MRGPRX2,1
MRI1,1
MRM1,2
MRM2,1
MRNIP,1
MROCKI,1
MROH1,3
MROH6,2
MROH9,1
MRPL1,1
MRPL10,2
MRPL11,1
MRPL13,3
MRPL15,2
MRPL16,1
MRPL17,1
MRPL18,2
MRPL2,1
MRPL20,2
MRPL20-AS1,2
MRPL21,2
MRPL22,1
MRPL23,1
MRPL24,2
MRPL27,1
MRPL28,2
MRPL3,2
MRPL32,2
MRPL33,1
MRPL36,1
MRPL37,1
MRPL38,2
MRPL39,1
MRPL4,3
MRPL40,1
MRPL41,1
MRPL44,1
MRPL45,2
MRPL45P2,1
MRPL46,1
MRPL48,1
MRPL50,2
MRPL52,1
MRPL57,2
MRPL58,1
MRPS10,2
MRPS11,1
MRPS12,1
MRPS14,1
MRPS15,2
MRPS17,1
MRPS18A,1
MRPS18C,1
MRPS21,1
MRPS22,2
MRPS23,3
MRPS24,2
MRPS27,1
MRPS30,2
MRPS30-DT,1
MRPS31P5,1
MRPS33,1
MRPS35,2
MRPS36,1
MRPS6,1
MRPS9,1
MRPS9-AS2,2
MRRF,1
MRS2,1
MRTFA,1
MRTFA-AS1,1
MRTFB,2
MRTO4,1
MRVI1,1
MRVI1-AS1,1
MSANTD4,1
MSC-AS1,1
MSGN1,1
MSH2,1
MSH5,1
MSH6,1
MSI1,1
MSI2,2
MSL1,1
MSL2,1
MSL3,2
MSL3P1,2
MSMB,1
MSMO1,2
MSN,1
MSR1,2
MSRA,2
MSRB2,3
MSRB3,2
MST1,1
MST1L,1
MST1P2,1
MST1R,1
MSTO1,1
MSTO2P,2
MSX1,2
MSX2,1
MT1L,1
MT1M,2
MT2A,2
MT4,1
MTA1,1
MTA2,1
MTA3,1
MTAP,2
MTBP,1
MTCH1,1
MTCH2,2
MTCL1,2
MTDH,1
MTERF1,1
MTERF4,1
MTF1,1
MTF2,1
MTFMT,2
MTFR1,2
MTFR1L,1
MTG2,1
MTHFD1,4
MTHFD1L,3
MTHFD2,1
MTHFD2L,2
MTHFR,1
MTHFS,2
MTIF2,3
MTM1,1
MTMR1,1
MTMR11,1
MTMR12,1
MTMR14,2
MTMR2,1
MTMR3,1
MTMR6,2
MTMR7,1
MTMR9LP,1
MTNR1B,1
MTO1,1
MTOR,1
MTPAP,1
MTPN,2
MTR,1
MTREX,3
MTRF1,2
MTRNR2L1,3
MTRNR2L2,1
MTRNR2L6,2
MTRNR2L7,1
MTRNR2L8,1
MTRNR2L9,4
MTRR,1
MTSS1,1
MTSS2,2
MTTP,3
MTURN,3
MTUS1,2
MTUS2,1
MTX1,1
MTX2,1
MTX3,2
MUC1,2
MUC15,1
MUC5AC,1
MUL1,1
MUS81,2
MUSK,1
MUTYH,1
MVB12A,1
MVB12B,3
MVD,1
MVP,1
MX1,3
MXD1,1
MXD3,2
MXD4,1
MXI1,1
MXRA7,1
MXRA8,1
MYADM,2
MYADML,1
MYBL1,1
MYBL2,1
MYBPC2,1
MYBPC3,1
MYBPHL,1
MYC,1
MYCBP,2
MYCBP2,2
MYCBP2-AS1,4
MYCBPAP,3
MYCL,1
MYCNOS,1
MYCNUT,1
MYCT1,1
MYD88,3
MYEOV,2
MYH10,1
MYH14,1
MYH15,2
MYH16,1
MYH9,2
MYL10,1
MYL12A,1
MYL12B,1
MYL2,1
MYL4,1
MYL5,3
MYL6,1
MYL6B,1
MYL9,1
MYLK,2
MYLK-AS1,2
MYLK-AS2,2
MYLK3,1
MYLK4,1
MYLPF,1
MYMK,1
MYNN,2
MYO10,2
MYO15B,2
MYO16,1
MYO16-AS1,2
MYO18A,1
MYO18B,2
MYO1B,2
MYO1C,1
MYO1D,2
MYO1E,2
MYO1F,1
MYO1G,1
MYO3B,2
MYO3B-AS1,1
MYO5A,2
MYO5B,1
MYO5C,1
MYO6,1
MYO7B,1
MYO9B,2
MYOC,1
MYOCD,1
MYOF,2
MYOM1,1
MYOM3,1
MYORG,1
MYOSLID-AS1,1
MYOT,1
MYOZ2,1
MYPN,1
MYPOP,2
MYRFL,1
MYRIP,2
MYSM1,1
MYT1L,1
MYT1L-AS1,1
MYZAP,2
MZB1,1
MZT1,1
N4BP1,1
N4BP2,2
N4BP2L2,2
NAA15,1
NAA16,1
NAA20,1
NAA30,1
NAA35,1
NAA38,1
NAA40,1
NAA50,2
NAA60,1
NAA80,3
NAAA,3
NAALADL2,2
NAB1,1
NABP1,2
NABP2,1
NACA2,1
NACA4P,1
NACC1,1
NACC2,1
NADK,3
NAE1,1
NAF1,1
NAGA,1
NAGK,1
NAGLU,3
NAGPA,1
NALCN,1
NALT1,1
NAMA,2
NAMPT,1
NANOS1,1
NANOS2,1
NANS,1
NAP1L1,1
NAP1L4,1
NAP1L5,2
NAP1L6P,1
NAPA,4
NAPB,1
NAPG,1
NAPRT,1
NAPSA,1
NARF,1
NARS1,1
NARS2,1
NAT1,1
NAT10,1
NAT14,1
NAT2,1
NAT8B,1
NAT8L,1
NAT9,2
NAV1,2
NAV2,1
NAV3,1
NAXD,1
NAXE,1
NBAS,2
NBEA,1
NBEAP1,1
NBL1,1
NBN,1
NBPF1,1
NBPF10,1
NBPF11,1
NBPF12,2
NBPF14,1
NBPF15,2
NBPF18P,1
NBPF20,2
NBPF26,1
NBPF3,1
NBPF6,2
NBPF7,1
NBPF8,2
NBPF9,1
NBR2,1
NCALD,1
NCAM2,1
NCAPG2,1
NCAPH,1
NCAPH2,1
NCBP1,3
NCBP2,1
NCBP2AS2,1
NCBP2L,1
NCBP3,1
NCEH1,2
NCF1,1
NCF1B,1
NCF1C,2
NCF2,1
NCF4,1
NCK1-DT,1
NCK2,3
NCKAP5,3
NCKAP5-AS2,2
NCKAP5L,1
NCKIPSD,2
NCL,2
NCLN,2
NCMAP,1
NCOA1,1
NCOA2,1
NCOA3,1
NCOA4,1
NCOA5,2
NCOA6,3
NCOA7,2
NCOR1,2
NCOR2,3
NCR3LG1,1
NCRNA00250,2
NDC1,1
NDC80,1
NDE1,1
NDEL1,2
NDFIP1,2
NDFIP2,1
NDFIP2-AS1,1
NDOR1,1
NDP,1
NDP-AS1,1
NDRG1,1
NDRG3,1
NDRG4,1
NDST1,1
NDST2,1
NDUFA1,1
NDUFA10,1
NDUFA11,1
NDUFA12,1
NDUFA13,1
NDUFA3,2
NDUFA4L2,1
NDUFA5,2
NDUFA6-DT,1
NDUFA7,1
NDUFA9,1
NDUFAB1,1
NDUFAF1,1
NDUFAF3,2
NDUFAF6,2
NDUFAF7,1
NDUFB1,1
NDUFB10,2
NDUFB11,1
NDUFB4,2
NDUFB5,2
NDUFB6,2
NDUFB7,2
NDUFB9,1
NDUFC1,1
NDUFC2-KCTD14,1
NDUFS4,2
NDUFS5,1
NDUFS6,1
NDUFS7,3
NDUFS8,1
NDUFV1,2
NDUFV2,2
NDUFV3,3
NEAT1,1
NEB,1
NEBL,1
NEBL-AS1,1
NECAB1,1
NECAB3,2
NECAP2,3
NECTIN1,2
NECTIN2,1
NECTIN3,2
NECTIN3-AS1,2
NEDD1,1
NEDD4,1
NEDD4L,1
NEDD8,1
NEDD8-MDP1,1
NEDD9,2
NEGR1,2
NEIL1,1
NEIL3,1
NEK1,1
NEK10,1
NEK11,1
NEK4,2
NEK5,1
NEK6,1
NEK7,2
NEK8,1
NEK9,1
NELFA,2
NELFB,2
NELFCD,1
NELFE,1
NEMP1,1
NEMP2,1
NENF,2
NEPRO,1
NES,1
NET1,1
NETO2,1
NEU1,1
NEU3,2
NEURL1B,2
NEURL2,1
NEURL3,1
NEURL4,1
NEUROD1,1
NEUROD2,1
NEXMIF,1
NEXN,1
NF1,1
NF2,1
NFAM1,1
NFASC,1
NFAT5,2
NFATC1,1
NFATC2,1
NFATC2IP,1
NFATC3,2
NFATC4,2
NFE2L1,3
NFE2L2,2
NFE2L3,1
NFE4,1
NFIA,2
NFIA-AS2,1
NFIB,2
NFIC,2
NFIL3,2
NFIX,2
NFKB1,2
NFKB2,2
NFKBIA,2
NFKBIB,1
NFKBID,1
NFKBIE,1
NFKBIZ,3
NFU1,2
NFX1,1
NFYB,3
NFYC,1
NGDN,1
NGF-AS1,1
NGLY1,2
NGRN,1
NHEG1,1
NHEJ1,1
NHLH1,1
NHLH2,1
NHLRC1,1
NHLRC2,1
NHP2,1
NHS,2
NHS-AS1,1
NHSL1,1
NHSL2,1
NIBAN1,1
NIBAN2,1
NICN1,1
NID1,3
NID2,2
NIFK-AS1,1
NIN,1
NINJ1,1
NINJ2-AS1,2
NINL,1
NIP7,1
NIPA1,1
NIPA2,3
NIPAL2,1
NIPAL4,1
NIPBL,1
NIPSNAP2,2
NIPSNAP3A,1
NISCH,3
NIT2,1
NKAIN1,3
NKAPP1,1
NKD1,1
NKIRAS1,1
NKIRAS2,3
NKRF,1
NKTR,1
NKX2-3,1
NKX2-4,2
NKX2-6,1
NKX3-1,2
NKX3-2,1
NKX6-3,1
NLE1,1
NLGN1,1
NLGN1-AS1,1
NLGN2,2
NLGN3,2
NLGN4X,1
NLGN4Y,2
NLGN4Y-AS1,1
NLK,1
NLN,2
NLRC5,1
NLRP1,1
NLRP10,1
NLRP14,1
NLRP3,1
NMB,1
NMBR,2
NMD3,2
NME1,1
NME2,1
NME6,1
NME7,1
NMI,1
NMNAT1,1
NMNAT2,1
NMNAT3,2
NMRAL2P,1
NMT1,1
NMT2,2
NNMT,1
NNT,1
NNT-AS1,2
NOA1,1
NOB1,3
NOC3L,1
NOCT,2
NOD1,1
NOD2,1
NODAL,1
NOG,2
NOL10,1
NOL11,1
NOL3,1
NOL4,1
NOL4L,1
NOL4L-DT,1
NOL6,1
NOL8,1
NOL9,1
NOLC1,1
NOM1,2
NOMO1,1
NOMO2,1
NONO,1
NOP14,3
NOP14-AS1,1
NOP2,1
NOP53,1
NOP56,1
NOP58,1
NORAD,1
NOS1AP,1
NOS2,2
NOS3,1
NOSIP,2
NOTCH1,1
NOTCH2,1
NOTCH2NLA,1
NOTCH2NLB,1
NOTCH2NLC,1
NOTCH2NLR,1
NOTCH3,2
NOTCH4,1
NOVA1,1
NOX3,1
NOX4,1
NOXO1,1
NPAP1L,1
NPAS1,1
NPAS2,2
NPAS2-AS1,1
NPAS3,2
NPB,1
NPC1,1
NPC2,3
NPDC1,1
NPEPL1,1
NPEPPS,1
NPEPPSP1,1
NPHP1,3
NPHP3,1
NPHP3-ACAD11,1
NPHP4,1
NPIPA3,1
NPIPB12,1
NPIPB2,1
NPIPB3,1
NPIPB6,1
NPIPB9,1
NPL,1
NPLOC4,1
NPM1,1
NPM3,2
NPR2,1
NPR3,2
NPRL2,1
NPRL3,2
NPTN,2
NPTX1,1
NPW,2
NPY4R,1
NQO1,1
NQO2,1
NR0B1,1
NR1D1,1
NR1D2,2
NR1H2,1
NR1H3,3
NR2C1,1
NR2C2AP,3
NR2E3,2
NR2F1-AS1,2
NR2F2,1
NR2F2-AS1,1
NR2F6,3
NR3C1,1
NR3C2,1
NR4A1,1
NR4A2,2
NR5A2,1
NR6A1,1
NRADDP,4
NRARP,1
NRAS,1
NRBF2,1
NRBP1,1
NRBP2,1
NRCAM,1
NRDC,1
NRDE2,3
NREP,2
NREP-AS1,1
NRF1,1
NRG1,1
NRG1-IT3,1
NRG2,1
NRG3,1
NRIP1,2
NRIP3,1
NRN1,1
NRP1,2
NRP2,1
NRSN1,1
NRSN2,2
NRSN2-AS1,1
NRTN,1
NRXN1,1
NRXN2,2
NRXN3,1
NSA2,2
NSD1,1
NSD2,2
NSD3,1
NSDHL,1
NSF,4
NSFL1C,3
NSFP1,1
NSL1,1
NSMAF,2
NSMCE1,1
NSMCE1-DT,1
NSMCE2,2
NSMCE3,1
NSMCE4A,1
NSMF,2
NSRP1,1
NSUN2,1
NSUN4,1
NSUN5,2
NSUN5P1,2
NSUN5P2,1
NSUN6,3
NSUN7,2
NT5C,2
NT5C1B,1
NT5C2,1
NT5C3A,1
NT5C3B,2
NT5DC1,1
NT5DC3,1
NT5DC4,2
NT5E,3
NT5M,1
NTAN1,1
NTF3,1
NTM,2
NTM-AS1,1
NTMT1,3
NTN1,1
NTN4,1
NTNG2,1
NTPCR,1
NTRK2,1
NTRK3,1
NTSR1,1
NUAK1,1
NUAK2,1
NUB1,1
NUBP1,1
NUBPL,1
NUCB2,2
NUCKS1,1
NUDC,2
NUDCD1,2
NUDCD3,1
NUDT10,1
NUDT11,1
NUDT12,1
NUDT13,2
NUDT14,2
NUDT15,1
NUDT16,1
NUDT16L1,1
NUDT16P1,2
NUDT17,1
NUDT18,2
NUDT19,1
NUDT2,1
NUDT21,2
NUDT3,2
NUDT4,1
NUDT4B,1
NUDT6,2
NUDT7,1
NUDT8,2
NUDT9,2
NUF2,2
NUFIP1,1
NUMA1,1
NUMB,1
NUMBL,4
NUP153,2
NUP155,1
NUP160,2
NUP205,1
NUP210,2
NUP210L,1
NUP214,1
NUP35,1
NUP37,1
NUP42,2
NUP43,1
NUP50,1
NUP50-DT,1
NUP54,1
NUP58,1
NUP85,1
NUP93,1
NUP98,1
NUPR1,1
NUPR2,1
NUS1,2
NUTF2,2
NUTM2A,2
NUTM2A-AS1,1
NUTM2B-AS1,2
NVL,1
NWD1,1
NXF1,2
NXN,2
NXNL2,1
NXPE3,2
NXPH1,1
NXPH2,1
NXT1,1
NXT2,1
NYAP2,1
NYX,1
OACYLP,1
OAF,1
OARD1,1
OAS2,1
OAS3,1
OASL,1
OAT,1
OAZ1,1
OAZ2,1
OAZ3,2
OBI1,2
OBI1-AS1,1
OBSCN,2
OBSCN-AS1,1
OBSL1,1
OCEL1,4
OCIAD1,2
OCLN,1
ODC1,1
ODF1,1
ODF2,2
ODF2L,1
ODF3L1,1
ODF4,1
ODR4,2
OGDH,1
OGDHL,1
OGFOD3,1
OGFR,1
OGFRL1,2
OGFRP1,1
OGG1,1
OGT,2
OIP5-AS1,1
OLA1,2
OLFM2,2
OLFM3,1
OLFML2B,2
OLIG3,1
OLMALINC,1
OLR1,1
OMA1,2
OMG,1
ONECUT3,1
OPA1,2
OPA3,3
OPCML,1
OPHN1,1
OPLAH,1
OPN3,4
OPN4,1
OPN5,1
OPRD1,1
OPTC,1
OPTN,2
OR10AD1,2
OR10G2,1
OR10P1,1
OR11H1,1
OR13G1,2
OR1D5,2
OR1J1,1
OR2AG2,1
OR2B2,1
OR2F2,1
OR2S2,1
OR2W3,1
OR4B1,1
OR4C46,2
OR4D9,1
OR4E1,1
OR4F3,1
OR51B4,1
OR51D1,1
OR51E2,1
OR51F2,1
OR51T1,1
OR52M1,1
OR5AK4P,1
OR5B17,1
OR5B3,1
OR5M11,1
OR6C76,1
OR6Q1,2
OR7E47P,1
OR7E91P,1
OR8G5,1
ORAI2,1
ORAI3,1
ORC2,1
ORC4,3
ORC5,2
ORC6,1
ORMDL1,1
ORMDL2,1
ORMDL3,1
OS9,1
OSBP,1
OSBP2,1
OSBPL10,1
OSBPL10-AS1,1
OSBPL11,2
OSBPL1A,4
OSBPL2,1
OSBPL3,3
OSBPL5,1
OSBPL6,1
OSBPL7,1
OSBPL8,2
OSBPL9,2
OSCAR,1
OSER1,2
OSER1-DT,1
OSGEPL1,1
OSGEPL1-AS1,1
OSGIN1,1
OSGIN2,1
OSMR,1
OSMR-AS1,1
OSR1,1
OSR2,1
OST4,2
OSTC,1
OSTCP1,2
OSTF1,1
OSTM1,1
OSTN,1
OSTN-AS1,2
OTOAP1,1
OTOGL,2
OTOL1,1
OTOR,1
OTOS,1
OTP,1
OTUB1,1
OTUD1,2
OTUD3,1
OTUD6B-AS1,3
OTUD7A,1
OTUD7B,1
OTULIN,3
OTULINL,1
OVAAL,1
OVCA2,1
OVOL2,1
OVOL3,1
OVOS2,1
OXA1L,1
OXCT1,1
OXCT1-AS1,1
OXCT2,1
OXCT2P1,2
OXER1,1
OXGR1,1
OXLD1,1
OXNAD1,1
OXR1,1
OXSM,3
OXSR1,2
OXTR,1
P2RX4,2
P2RX6P,1
P2RX7,1
P2RY1,2
P2RY12,1
P2RY14,1
P2RY2,2
P2RY6,1
P2RY8,1
P3H1,2
P3H2,2
P3H2-AS1,4
P3H3,1
P3H4,1
P4HA1,2
P4HA2,2
P4HA3,1
P4HA3-AS1,1
P4HB,1
P4HTM,1
PA2G4P4,1
PAAF1,2
PABPC1,2
PABPC1L,1
PABPC1L2A,1
PABPC1L2B-AS1,1
PABPC1P2,1
PABPC4,2
PABPC4L,2
PABPC5-AS1,1
PACC1,1
PACERR,1
PACRG,1
PACRG-AS1,1
PACRGL,1
PACS1,1
PACS2,2
PACSIN2,2
PACSIN3,2
PADI1,1
PADI2,1
PAF1,1
PAFAH1B1,1
PAFAH1B2,1
PAFAH2,2
PAG1,1
PAGR1,1
PAICS,1
PAIP2B,2
PAK1,1
PAK2,3
PAK3,1
PAK4,1
PAK6,1
PALB2,1
PALD1,1
PALLD,1
PALM,1
PALM2AKAP2,2
PALMD,1
PAM,3
PAMR1,1
PAN3,2
PANK2,1
PANK3,1
PANK4,2
PANO1,2
PANX1,1
PANX2,1
PAOX,1
PAPLN,1
PAPOLA,1
PAPOLG,1
PAPPA,1
PAPSS1,1
PAPSS2,1
PAQR3,2
PAQR5,1
PAQR7,1
PAQR8,3
PAQR9-AS1,1
PARD3,1
PARD3-AS1,2
PARD3B,1
PARD6B,1
PARD6G,1
PARD6G-AS1,1
PARG,2
PARGP1,1
PARGP1-AGAP4,1
PARK7,2
PARL,3
PARM1,1
PARN,1
PARP1,2
PARP10,2
PARP11,3
PARP12,2
PARP14,2
PARP15,1
PARP2,1
PARP3,3
PARP6,1
PARP8,2
PARP9,2
PARPBP,1
PARTICL,3
PARVA,1
PARVB,2
PASK,3
PATL1,1
PATL2,4
PATZ1,2
PAWR,1
PAX3,1
PAX6,1
PAX8,1
PAX8-AS1,1
PAX9,1
PAXBP1,1
PAXBP1-AS1,2
PAXIP1-AS2,2
PAXX,2
PBDC1,1
PBK,2
PBOV1,1
PBRM1,1
PBX1,2
PBX2,1
PBX3,1
PBX4,1
PBXIP1,4
PC,1
PCAT1,3
PCAT14,2
PCAT19,2
PCAT29,1
PCAT4,1
PCAT5,1
PCAT6,1
PCAT7,2
PCBD1,1
PCBD2,1
PCBP1-AS1,2
PCBP2,1
PCBP3,1
PCBP4,1
PCCA,2
PCCA-DT,1
PCDH1,1
PCDH15,1
PCDH18,1
PCDH7,1
PCDH8,1
PCDH9,1
PCDHA10,1
PCDHA4,1
PCDHA6,1
PCDHB11,1
PCDHB3,1
PCDHB8,1
PCDHGA10,1
PCDHGA12,1
PCDHGA2,1
PCDHGB1,1
PCDHGB5,1
PCDHGB7,1
PCDHGC3,1
PCED1B,2
PCF11,1
PCGEM1,1
PCGF2,1
PCGF3,1
PCGF5,1
PCID2,2
PCLO,1
PCM1,1
PCMTD1,2
PCMTD2,1
PCNA,2
PCNP,2
PCNT,1
PCNX1,1
PCNX2,1
PCNX4,1
PCOLCE,1
PCOLCE-AS1,2
PCOTH,1
PCSK1,1
PCSK4,2
PCSK5,1
PCSK6,1
PCSK7,1
PCTP,1
PCYOX1,2
PCYOX1L,2
PCYT1A,1
PCYT2,1
PDAP1,1
PDC,1
PDCD10,2
PDCD11,1
PDCD1LG2,1
PDCD2,1
PDCD2L,2
PDCD4,2
PDCD5,1
PDCD6,1
PDCD6IP,1
PDCD7,1
PDCL,1
PDE10A,1
PDE11A,1
PDE12,1
PDE1A,1
PDE3A,1
PDE3B,1
PDE4A,1
PDE4B,2
PDE4D,2
PDE4DIP,2
PDE4DIPP1,1
PDE5A,2
PDE6A,1
PDE6B,1
PDE6D,1
PDE7A,2
PDE7B,2
PDE8A,1
PDE8B,1
PDE9A,2
PDGFA,2
PDGFB,1
PDGFC,2
PDGFD,1
PDGFRA,2
PDGFRB,1
PDGFRL,1
PDHA1,1
PDHA2,1
PDHB,2
PDHX,1
PDIA3,1
PDIA4,2
PDIA5,2
PDIA6,1
PDIK1L,1
PDILT,1
PDK1,1
PDK3,2
PDK4,1
PDLIM1,2
PDLIM2,1
PDLIM3,2
PDLIM4,1
PDLIM5,1
PDLIM7,1
PDP1,1
PDP2,1
PDPN,1
PDPR,1
PDRG1,2
PDS5A,1
PDS5B,1
PDSS2,1
PDXDC1,1
PDXDC2P-NPIPB14P,2
PDXK,2
PDYN-AS1,1
PDZD2,1
PDZD7,1
PDZD8,1
PDZD9,1
PDZK1,1
PDZRN3,2
PEAK1,1
PECAM1,2
PECR,1
PEF1,2
PEG3,1
PELI1,1
PELI2,1
PELI3,2
PELO,1
PELP1,1
PEMT,1
PEPD,1
PER1,2
PER2,1
PER3,2
PERCC1,1
PERP,1
PES1,1
PEX1,1
PEX10,1
PEX11G,3
PEX12,2
PEX14,2
PEX16,2
PEX19,1
PEX2,1
PEX26,2
PEX3,1
PEX5,2
PEX7,1
PFAS,1
PFDN1,2
PFDN2,2
PFDN4,1
PFDN6,2
PFKFB2,1
PFKFB3,4
PFKFB4,1
PFKL,1
PFKP,2
PFN2,3
PGAM1P5,1
PGAM5,2
PGAP1,2
PGAP2,2
PGAP4,4
PGAP6,1
PGBD1,3
PGBD2,1
PGBD4,2
PGBD5,1
PGD,2
PGF,1
PGGHG,2
PGGT1B,2
PGK1,1
PGM2,2
PGM2L1,2
PGM3,2
PGM5,2
PGM5-AS1,1
PGM5P2,1
PGM5P4,2
PGP,1
PGPEP1,2
PGR,1
PGRMC1,2
PGRMC2,3
PGS1,2
PHACTR2,1
PHACTR2-AS1,1
PHACTR4,2
PHB,2
PHC2,1
PHC3,1
PHETA1,1
PHETA2,1
PHF10,2
PHF11,3
PHF12,1
PHF13,3
PHF14,1
PHF2,1
PHF20,2
PHF20L1,2
PHF21B,1
PHF23,1
PHF3,1
PHF6,1
PHF7,1
PHF8,4
PHGDH,3
PHIP,2
PHKA2,1
PHKA2-AS1,1
PHKB,1
PHKG2,1
PHLDA1,2
PHLDA2,1
PHLDA3,2
PHLDB1,3
PHLDB2,1
PHLDB3,2
PHLPP1,1
PHLPP2,1
PHOSPHO2,1
PHOSPHO2-KLHL23,2
PHOX2B,1
PHRF1,1
PHTF1,1
PHTF2,1
PHYH,2
PHYHD1,2
PHYHIPL,1
PHYKPL,1
PI15,1
PI16,1
PI4K2A,1
PI4K2B,1
PI4KA,2
PI4KAP1,2
PI4KAP2,2
PI4KB,1
PIAS1,2
PIAS2,1
PIAS3,1
PIBF1,2
PICALM,2
PICART1,1
PICK1,1
PID1,1
PIEZO1,1
PIEZO2,2
PIF1,2
PIGA,1
PIGC,1
PIGH,1
PIGK,2
PIGL,1
PIGM,1
PIGN,2
PIGP,2
PIGQ,1
PIGS,1
PIGU,1
PIGW,1
PIGX,2
PIGY-DT,1
PIGZ,2
PIH1D1,1
PIH1D2,1
PIK3C2A,1
PIK3C2B,1
PIK3C2G,1
PIK3C3,1
PIK3CB,1
PIK3CD,1
PIK3CG,1
PIK3IP1,1
PIK3IP1-AS1,1
PIK3R1,3
PIK3R2,1
PIK3R3,1
PIK3R4,1
PIK3R5,1
PIM1,3
PIM2,2
PIM3,1
PIMREG,3
PIN1,2
PIN4,1
PINK1,1
PINLYP,1
PIP4K2A,3
PIP4K2B,1
PIP4K2C,1
PIP4P1,2
PIP4P2,1
PIP5K1B,2
PIP5K1C,1
PIP5K1P1,1
PIPOX,1
PIPSL,1
PIR,2
PISD,1
PITHD1,1
PITPNA,1
PITPNA-AS1,1
PITPNB,1
PITPNC1,1
PITPNM1,2
PITPNM2,1
PITPNM2-AS1,1
PITPNM3,1
PITRM1,2
PITX2,1
PIWIL2,1
PIWIL4,1
PJA1,1
PJA2,1
PKD1,1
PKD1L2,2
PKD1P3-NPIPA1,2
PKD1P5-LOC105376752,2
PKD1P6-NPIPP1,1
PKD2,2
PKD2L2,1
PKDCC,1
PKIA,4
PKIB,1
PKIG,2
PKM,2
PKMYT1,4
PKN1,2
PKN2,1
PKN2-AS1,1
PKN3,1
PKNOX1,1
PKNOX2,1
PKP1,1
PKP2,1
PKP4,1
PLA1A,1
PLA2G12A,2
PLA2G15,2
PLA2G1B,2
PLA2G2C,1
PLA2G2F,1
PLA2G4A,1
PLA2G4B,1
PLA2G4C,1
PLA2G4E,2
PLA2G4E-AS1,1
PLA2G5,1
PLA2G6,3
PLA2R1,1
PLAAT1,2
PLAAT2,2
PLAAT3,2
PLAC1,1
PLAC8,2
PLAC9,1
PLAG1,1
PLAGL1,1
PLAT,1
PLAU,2
PLAUR,1
PLB1,3
PLBD1-AS1,2
PLCB1,2
PLCB3,1
PLCB4,4
PLCD1,2
PLCD3,1
PLCD4,1
PLCG1,1
PLCG1-AS1,1
PLCG2,1
PLCH1,1
PLCH1-AS2,1
PLCH2,1
PLCL1,1
PLCL2,1
PLCXD1,1
PLCXD2,1
PLCXD3,1
PLD1,3
PLD2,1
PLD6,1
PLEC,1
PLEK2,1
